2021-11-06 20:24:27.618 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_2_futures]
2021-11-06 20:24:27.634 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vMIPL_BBH_Past_Holdings]
2021-11-06 20:24:27.654 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_dividend]
2021-11-06 20:24:27.670 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_security_attribute_futures]
2021-11-06 20:24:27.688 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_prc_intra_bloomberg]
2021-11-06 20:24:27.705 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[exchange]
2021-11-06 20:24:27.721 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[Composite_SummaryInitialLoad]
2021-11-06 20:24:27.737 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_income_factor]
2021-11-06 20:24:27.755 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[out_Yield_Master]
2021-11-06 20:24:27.771 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_Val_IndexMDY]
2021-11-06 20:24:27.788 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_model]
2021-11-06 20:24:27.805 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[CoppClarkLoadStatus]
2021-11-06 20:24:27.819 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[trn_Val_Transaction]
2021-11-06 20:24:27.834 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vPORcur]
2021-11-06 20:24:27.848 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_adr_ads_gdr_flag]
2021-11-06 20:24:27.865 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_ext_Val_Transaction]
2021-11-06 20:24:27.880 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_SelectGoldenCopyControl]
2021-11-06 20:24:27.895 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_2_fx_forward]
2021-11-06 20:24:27.909 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vMIPL_last_working_day]
2021-11-06 20:24:27.925 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_eqcompli]
2021-11-06 20:24:27.940 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_security_attribute_fx_forward]
2021-11-06 20:24:27.956 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_prc_master_hist]
2021-11-06 20:24:27.971 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vexchange]
2021-11-06 20:24:27.987 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[create_rule_function]
2021-11-06 20:24:28.003 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_income_factor_eqty_invest]
2021-11-06 20:24:28.018 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[PA_portfolio]
2021-11-06 20:24:28.033 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_cbk_IndexCreditRatingBucket]
2021-11-06 20:24:28.048 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_position]
2021-11-06 20:24:28.063 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[update_callable_bond_schedule]
2021-11-06 20:24:28.080 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vPORportfolio_active]
2021-11-06 20:24:28.095 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_affiliated_company_flag]
2021-11-06 20:24:28.114 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_trn_account]
2021-11-06 20:24:28.129 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[MIPL_SelectValuationDates]
2021-11-06 20:24:28.145 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_user_id_3]
2021-11-06 20:24:28.162 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vMIPL_position]
2021-11-06 20:24:28.178 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[load_equity]
2021-11-06 20:24:28.195 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_security_class_price]
2021-11-06 20:24:28.212 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[whs_proxy_events]
2021-11-06 20:24:28.227 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table_valued_function] node [dbo].[fn_wbs_CountryAllocation]
2021-11-06 20:24:28.258 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[create_rule_function_all]
2021-11-06 20:24:28.274 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_income_payment_type_code]
2021-11-06 20:24:28.290 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[PortfolioCharacteristic]
2021-11-06 20:24:28.304 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vPOReqty_invest]
2021-11-06 20:24:28.319 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_source_system_id_position_taxlot]
2021-11-06 20:24:28.339 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[DailyTradeRec]
2021-11-06 20:24:28.356 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [stored_procedure] node [dbo].[update_CURBloombergEEAFlag]
2021-11-06 20:24:28.370 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [view] node [dbo].[vcbk_DataReadinessBookRequestAudit]
2021-11-06 20:24:28.386 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [scalar_function] node [dbo].[RULE_client_analytic_bechmark_name_analytic_bm]
2021-11-06 20:24:28.402 | DEBUG    | sql_functions:create_object_nodes:22 - Creating [table] node [dbo].[aud_trn_account_group]
